,Unnamed: 0.1,Unnamed: 0,epsiode,reward,time,steps_done,cumulated_reward
124,124,124,124.0,-6.252422706242913,5.11488938331604,87066.0,10.452366210404934
125,125,125,125.0,-1.4216974087934826,5.163795232772827,88066.0,10.944950860928078
126,126,126,126.0,-41.566623710096685,5.053292512893677,89066.0,11.277059368694516
127,127,127,127.0,-2.131961270510724,5.254729509353638,90066.0,11.84735278925287
128,128,128,128.0,-26.10395617245078,5.367389678955078,91066.0,10.823614361108948
129,129,129,129.0,-4.9467825702407895,5.621539831161499,92066.0,8.177026898724854
130,130,130,130.0,-27.61257817494655,5.6015825271606445,93066.0,7.760632010940112
131,131,131,131.0,22.62208898853196,5.521255493164063,94066.0,8.858037696791634
132,132,132,132.0,6.585817934150804,5.573374509811401,95066.0,9.059596332050122
133,133,133,133.0,3.708588362346103,5.477089881896973,96066.0,7.574341750096314
134,134,134,134.0,28.93640001462361,5.503379821777344,97066.0,8.828891780794397
135,135,135,135.0,5.705323018865186,5.656345367431641,98066.0,10.370932974583202
136,136,136,136.0,-14.912123920852778,5.346984148025513,99066.0,10.422442195700734
137,137,137,137.0,-22.56776645859024,5.416220188140869,100066.0,10.280970126654026
138,138,138,138.0,13.093851746295424,5.843934059143066,101066.0,7.9861264170659725
139,139,139,139.0,12.537272406261811,6.898181200027466,102066.0,9.3335672171357
140,140,140,140.0,20.91340778458864,5.628837585449219,103066.0,10.266882736783415
141,141,141,141.0,-33.25180293238998,5.671887874603272,104066.0,10.810654383387577
142,142,142,142.0,-13.58439041674881,5.44067907333374,105066.0,11.816677684376103
143,143,143,143.0,42.87523734638788,5.399144887924194,106066.0,13.79327816228587
144,144,144,144.0,1.360343905728288,5.578958511352539,107066.0,14.682240081804693
145,145,145,145.0,-16.349912217677858,5.640623569488525,108066.0,15.2671802115992
146,146,146,146.0,-28.37737215499604,6.2187581062316895,109066.0,15.763547251102061
147,147,147,147.0,3.349517635572118,5.624993085861206,110066.0,15.302638409105034
148,148,148,148.0,11.472893065564431,5.453125,111066.0,12.427094129952149
149,149,149,149.0,-6.75120616203488,6.1249988079071045,112066.0,13.038552370966029
150,150,150,150.0,5.387534119232497,6.114968061447144,113066.0,13.354608219060308
151,151,151,151.0,-4.962133424979832,5.921876907348633,114066.0,13.672720431305535
152,152,152,152.0,-28.057089863752463,5.031248331069946,115066.0,13.556129209838941
153,153,153,153.0,-21.00694344263489,5.062499523162842,116066.0,13.724056335955506
154,154,154,154.0,-2.260399989350065,5.453125238418579,117066.0,14.094836099263752
155,155,155,155.0,8.780768958406375,5.446851015090942,118066.0,14.59133300270463
156,156,156,156.0,-24.04419005073059,5.4968671798706055,119066.0,13.900978924155002
157,157,157,157.0,5.948611509471676,6.156253576278687,120066.0,13.73806623166077
158,158,158,158.0,5.227460418801184,5.468747138977051,121066.0,14.3575397848581
159,159,159,159.0,8.884341938862509,5.215163946151733,122066.0,14.68009349401774
160,160,160,160.0,18.412330879562514,5.265625715255737,123066.0,15.181604530490766
161,161,161,161.0,-6.262625320837135,5.218750476837158,124066.0,15.57086919626619
162,162,162,162.0,25.334968866135075,5.046874523162842,125066.0,16.037637857943558
163,163,163,163.0,11.464941099931428,5.499998569488525,126066.0,16.13128926126118
164,164,164,164.0,-30.98113366237759,5.140640020370483,127066.0,16.07010075297412
165,165,165,165.0,-12.1552861302522,5.546869277954102,128066.0,16.411908299503413
166,166,166,166.0,33.33326192007956,6.607080221176148,129066.0,17.214903579177886
167,167,167,167.0,-5.801453111406355,5.221857309341431,130066.0,17.647225168999768
168,168,168,168.0,3.942836387764801,6.31602668762207,131066.0,17.38430830122978
169,169,169,169.0,-40.22087384825915,6.661084890365601,132066.0,17.502728177103847
170,170,170,170.0,217.34697280979816,4.317458868026733,132852.0,18.73099394382804
171,171,171,171.0,49.87261650813068,6.869863986968994,133852.0,19.683973098909068
172,172,172,172.0,230.89259832931668,4.104001045227051,134521.0,22.101774717758254
173,173,173,173.0,56.972022610216605,6.087424278259277,135521.0,21.40875012875238
174,174,174,174.0,214.4831989466336,3.974986553192138,136207.0,23.54381226111879
175,175,175,175.0,229.1974813542796,2.424667835235596,136620.0,25.988885212435
176,176,176,176.0,-19.748304094912672,5.755999803543091,137620.0,25.595887027627008
177,177,177,177.0,169.54964480475002,5.016078233718872,138486.0,27.199196315446425
178,178,178,178.0,66.21999855704753,6.0011396408081055,139486.0,28.195128777949016
179,179,179,179.0,178.28844839389842,3.108458995819092,140022.0,28.846869666974047
180,180,180,180.0,240.92462044411127,2.986076593399048,140531.0,30.480844799782645
181,181,181,181.0,-12.654565320335475,5.769082307815552,141531.0,30.1633320516022
182,182,182,182.0,178.8897541043674,4.474558353424072,142304.0,32.11425547845922
183,183,183,183.0,114.07363431288158,5.673181056976318,143277.0,31.20856969832761
184,184,184,184.0,253.17099714001745,2.221672773361206,143656.0,33.2671184405888
185,185,185,185.0,174.79024959257208,4.765995264053345,144469.0,35.11985741202834
186,186,186,186.0,227.62317275604465,2.69177794456482,144931.0,37.058391981830376
187,187,187,187.0,234.7801098418342,2.719003200531006,145391.0,37.3616418102763
188,188,188,188.0,194.6517125517775,4.828344345092773,146215.0,37.837158817192396
189,189,189,189.0,45.67065432577764,5.846885681152344,147215.0,38.07259476784699
190,190,190,190.0,248.83118018618885,1.867280960083008,147543.0,37.748634786435666
191,191,191,191.0,186.28219495249425,4.402346611022949,148404.0,39.54669984287055
192,192,192,192.0,193.35223466553583,3.118503332138061,149011.0,41.63711711035938
193,193,193,193.0,250.283511394288,2.08931827545166,149415.0,43.637581054242325
194,194,194,194.0,244.29540382115133,2.150171995162964,149834.0,43.63465367937169
195,195,195,195.0,222.97791382708107,2.243138074874878,150276.0,45.81978366905164
196,196,196,196.0,190.04986011982515,3.807842969894409,150972.0,48.08879781593033
197,197,197,197.0,136.94820536982962,5.895630359649658,151958.0,49.72505806360748
198,198,198,198.0,228.18419238847096,4.139864444732666,152696.0,52.35467434712392
199,199,199,199.0,91.71374630031082,5.727254867553711,153696.0,53.10464424046447
200,200,200,200.0,266.95226615847207,3.9101650714874254,154322.0,55.86905750441975
201,201,201,201.0,272.93567514219853,3.725633382797241,154886.0,56.22482139028027
202,202,202,202.0,254.94018378897792,2.3062541484832764,155317.0,58.72413878705228
203,203,203,203.0,248.08336902585188,3.4312684535980225,155862.0,58.45465980812731
204,204,204,204.0,232.17121308959315,2.970336675643921,156346.0,60.661264190802676
205,205,205,205.0,227.9388684750549,2.4437003135681152,156780.0,62.96113501129139
206,206,206,206.0,255.37567182295115,2.1370980739593506,157173.0,65.59019361628575
207,207,207,207.0,242.0023787991981,2.011504888534546,157538.0,67.90006107215405
208,208,208,208.0,137.33847999851295,4.766061305999756,158455.0,69.19299687407266
209,209,209,209.0,226.88045554254057,2.152094602584839,158873.0,71.53328429554217
210,210,210,210.0,245.42714425032344,1.773683786392212,159213.0,73.9079303626615
211,211,211,211.0,244.07026864749912,1.9915201663970947,159568.0,76.4031068694653
212,212,212,212.0,174.5020377519748,5.04421067237854,160468.0,78.01814145585261
213,213,213,213.0,275.5618663341804,1.842413187026977,160801.0,80.80629423132724
214,214,214,214.0,212.4812580388508,4.01060676574707,161502.0,83.04364032008871
215,215,215,215.0,260.32436225354684,2.4687960147857666,161946.0,85.74788560805403
216,216,216,216.0,217.50378937887896,2.8074326515197754,162450.0,88.23982844325852
217,217,217,217.0,207.34683446782844,2.042391777038574,162820.0,90.82703720670753
218,218,218,218.0,279.60166605080497,2.6849024295806885,163299.0,93.91721911319978
219,219,219,219.0,256.55137333702004,2.375279188156128,163728.0,96.42017350560813
220,220,220,220.0,243.59772801597563,2.822768211364746,164235.0,98.62081843746022
221,221,221,221.0,275.6624634296504,2.675657272338867,164712.0,101.70847689160651
222,222,222,222.0,172.37654191137892,4.173474788665772,165459.0,103.50388319175805
223,223,223,223.0,87.22511805283071,5.652860879898071,166459.0,104.33059547943489
224,224,224,224.0,234.62376825426728,2.5378451347351074,166942.0,106.73935738903998
225,225,225,225.0,241.59456821135296,2.2213659286499023,167350.0,109.16952004524144
226,226,226,226.0,238.82532637269628,1.457172155380249,167611.0,111.97343954606939
227,227,227,227.0,185.98371461514623,4.958730220794678,168503.0,113.85459630492595
228,228,228,228.0,230.21409002450625,3.772294282913208,169112.0,116.41777676689551
229,229,229,229.0,201.09672294444664,5.135802268981934,169962.0,118.47821182204241
230,230,230,230.0,203.8454646686945,4.743823289871216,170822.0,120.79279225047881
231,231,231,231.0,216.1330713029442,4.042125225067139,171583.0,122.72790207362296
232,232,232,232.0,214.62730961034032,3.514656543731689,172245.0,124.80831699038482
233,233,233,233.0,21.534365050121707,5.483653545379639,173245.0,124.98657475726257
234,234,234,234.0,261.5334680011158,2.637634992599488,173741.0,127.3125454371275
235,235,235,235.0,167.24598575992434,4.311340808868408,174568.0,128.9279520645381
236,236,236,236.0,253.7721819361293,2.237345218658448,174997.0,131.6147951231079
237,237,237,237.0,205.75639140287905,3.594109535217285,175689.0,133.89803670172262
238,238,238,238.0,252.55908211531087,2.459742546081543,176115.0,136.29268900541277
239,239,239,239.0,233.1144243464986,2.616779565811157,176557.0,138.49846052481513
240,240,240,240.0,193.0005962466036,4.242475748062134,177282.0,140.2193324094353
241,241,241,241.0,215.22129124337096,4.147995948791504,177875.0,142.7040633511929
242,242,242,242.0,260.43629138108105,3.730961799621582,178297.0,145.4442701691712
243,243,243,243.0,196.940230318953,5.454548358917236,178804.0,146.98492009889685
244,244,244,244.0,266.11196086805955,5.071596384048462,179411.0,149.63243626852017
245,245,245,245.0,265.05520519901256,3.4322471618652344,179898.0,152.44648744268707
246,246,246,246.0,264.5681202291113,3.1129963397979736,180367.0,155.37594236652814
247,247,247,247.0,240.75435152402025,3.109946012496948,180861.0,157.7499907054126
248,248,248,248.0,261.97383612738633,2.114789724349976,181193.0,160.25500013603084
249,249,249,249.0,264.0623251690516,3.95990800857544,181725.0,162.9631354493417
250,250,250,250.0,257.1444289089453,3.513476610183716,182146.0,165.4807043972388
251,251,251,251.0,227.15939209475297,3.498931169509888,182538.0,167.80191965243614
252,252,252,252.0,229.1225527907731,5.14670467376709,183202.0,170.3737160789814
253,253,253,253.0,260.25905149597713,3.667332649230957,183570.0,173.18637602836753
254,254,254,254.0,273.9904301686136,4.705167055130005,184047.0,175.9488843299472
255,255,255,255.0,145.17522610023383,10.61994171142578,184989.0,177.31282890136546
256,256,256,256.0,255.0528839757371,6.351679086685181,185550.0,180.10379964163013
257,257,257,257.0,259.36334690387946,4.579748153686523,186141.0,182.63794699557417
258,258,258,258.0,275.9553380507916,3.0995986461639404,186545.0,185.34522577189412
259,259,259,259.0,136.7995437600515,6.0131309032440186,187391.0,186.62437779010597
260,260,260,260.0,224.8385401705331,6.035130262374878,188236.0,188.68863988301575
261,261,261,261.0,207.0409041338352,7.731225490570068,188946.0,190.82167517756244
262,262,262,262.0,243.2026793609638,4.9257121086120605,189395.0,193.00035228251073
263,263,263,263.0,273.7764094694688,3.6131768226623535,189772.0,195.62346696620608
264,264,264,264.0,202.1442683512094,4.132158041000366,190208.0,197.95472098634193
265,265,265,265.0,241.3441243494792,4.108725786209106,190631.0,200.48971509113926
266,266,266,266.0,252.60702915930864,3.5276217460632324,190964.0,202.68245276353156
267,267,267,267.0,271.95439543200007,5.71472430229187,191483.0,205.46001124896563
268,268,268,268.0,179.84419745890284,7.100992918014526,192218.0,207.219024859677
269,269,269,269.0,247.4935018573209,4.137195825576782,192583.0,210.0961686167328
270,270,270,270.0,265.1323636981504,3.393594980239868,192989.0,210.5740225256163
271,271,271,271.0,220.8482432418852,2.710230827331543,193340.0,212.28377879295388
272,272,272,272.0,254.68949151134424,5.094496965408325,193919.0,212.52174772477414
273,273,273,273.0,193.20831085394275,5.146895408630371,194508.0,213.8841106072114
274,274,274,274.0,189.4148139632468,6.525312185287476,195124.0,213.63342675737752
275,275,275,275.0,223.4412135417608,3.796682119369507,195629.0,213.5758640792524
276,276,276,276.0,229.88132098773204,3.772132396697998,196092.0,216.07216033007882
277,277,277,277.0,213.3412712192692,3.606035470962525,196572.0,216.51007659422402
278,278,278,278.0,222.32592275023308,3.26851773262024,196978.0,218.0711358361559
279,279,279,279.0,212.26905033332136,2.929821729660034,197497.0,218.4109418555501
280,280,280,280.0,269.34331778109225,2.399963140487671,197940.0,218.69512882891988
281,281,281,281.0,247.387890709024,3.680079460144043,198486.0,221.2955533892135
282,282,282,282.0,229.76246367438912,4.126378297805786,199028.0,221.80428048491368
283,283,283,283.0,232.83292949392023,3.1198599338531494,199554.0,222.9918734367241
284,284,284,284.0,266.9441722961703,2.2652699947357178,199967.0,223.12960518828564
285,285,285,285.0,266.96018783937825,2.642040729522705,200443.0,224.05130457075367
286,286,286,286.0,227.25030025077143,3.27740478515625,200841.0,224.047575845701
287,287,287,287.0,189.8134396396204,4.242000341415405,201576.0,223.5979091436788
288,288,288,288.0,114.02011249466884,5.9800004959106445,202560.0,222.79159314310772
289,289,289,289.0,135.56258412462574,5.486253023147583,203462.0,223.69051244109622
290,290,290,290.0,251.89806937271112,4.499925136566162,204102.0,223.72118133296144
291,291,291,291.0,210.05243394448684,2.900887966156006,204568.0,223.95888372288132
292,292,292,292.0,245.32444477170645,2.8399994373321533,204968.0,224.47860582394304
293,293,293,293.0,277.63746589010486,2.639999389648437,205333.0,224.75214536890118
294,294,294,294.0,226.0088838776619,3.0400006771087646,205807.0,224.56928016946628
295,295,295,295.0,263.35447178822005,2.3500001430511475,206186.0,224.97304574907773
296,296,296,296.0,237.1966775523425,3.132824659347534,206669.0,225.4445139234029
297,297,297,297.0,188.1600051659526,3.872020721435547,207307.0,225.9566319213641
298,298,298,298.0,240.08009980528976,2.474980115890503,207704.0,226.07559099553234
299,299,299,299.0,49.11555599224942,6.860310792922974,208704.0,225.64960909245167
300,300,300,300.0,242.64150196983644,3.1000001430511475,209204.0,225.40650145056532
301,301,301,301.0,250.9101887920956,2.0199999809265137,209548.0,225.18624658706432
302,302,302,302.0,271.7046830361114,2.6821327209472656,209921.0,225.3538915795356
303,303,303,303.0,274.13396259791114,4.220999956130981,210550.0,225.6143975152562
304,304,304,304.0,236.84783719815024,2.871001482009888,210963.0,225.6611637563418
305,305,305,305.0,206.0202369431526,2.7719995975494385,211449.0,225.44197744102283
306,306,306,306.0,74.29595440584308,6.109390497207642,212449.0,223.63118026685174
307,307,307,307.0,245.6213991833867,1.9890000820159912,212827.0,223.6673704706936
308,308,308,308.0,241.0682604025737,4.446000576019287,213617.0,224.70466827473422
309,309,309,309.0,242.54859465965103,2.1780004501342773,214031.0,224.86134966590535
310,310,310,310.0,249.6274968275409,2.4659996032714844,214451.0,224.9033531916775
311,311,311,311.0,254.95412522571257,2.394011974334717,214885.0,225.01219175745962
312,312,312,312.0,198.06777585333032,3.357513189315796,215524.0,225.24784913847319
313,313,313,313.0,185.36657824300903,2.9307994842529297,216047.0,224.34589625756144
314,314,314,314.0,168.8515468513085,3.834001064300537,216735.0,223.909599145686
315,315,315,315.0,299.7576836596829,1.907999038696289,217058.0,224.30393235974742
316,316,316,316.0,239.0105012702369,2.5560004711151123,217510.0,224.518999478661
317,317,317,317.0,259.68282846438217,2.555999755859375,217953.0,225.04235941862646
318,318,318,318.0,254.3563067855702,2.978999376296997,218469.0,224.78990582597413
319,319,319,319.0,236.30931504997096,5.545032501220703,219252.0,224.58748524310366
320,320,320,320.0,240.39757258270004,3.608602285385132,219873.0,224.55548368877086
321,321,321,321.0,221.4488533578472,3.131999015808105,220402.0,224.01334758805285
322,322,322,322.0,12.57707445475286,1.0439999103546145,220575.0,222.4153529134866
323,323,323,323.0,30.49742903317912,1.0439999103546145,220738.0,221.84807602329008
324,324,324,324.0,210.56994308346896,4.605035305023193,221463.0,221.6075377715821
325,325,325,325.0,205.2981875220672,2.9359962940216064,221895.0,221.24457396468927
326,326,326,326.0,258.797475756276,2.8000009059906006,222351.0,221.44429545852506
327,327,327,327.0,226.75267723430687,2.2524588108062744,222710.0,221.8519850847167
328,328,328,328.0,17.682456003553995,0.904000997543335,222846.0,219.72666874450718
329,329,329,329.0,262.140817164915,2.4159271717071533,223216.0,220.33710968671184
330,330,330,330.0,34.94584769988373,5.976000070571899,224216.0,218.64811351702375
331,331,331,331.0,186.8704763001435,4.197627305984497,224950.0,218.35548756699572
332,332,332,332.0,249.1518901709505,2.656031847000122,225390.0,218.70073337260183
333,333,333,333.0,240.64181748330577,2.311995029449463,225751.0,220.89180789693364
334,334,334,334.0,186.8998518128245,3.5280351638793945,226387.0,220.14547173505073
335,335,335,335.0,251.9935511572522,2.295965671539306,226820.0,220.992947389024
336,336,336,336.0,228.36993277639016,2.832005500793457,227310.0,220.73892489742659
337,337,337,337.0,212.40370194139308,3.3600010871887207,227929.0,220.80539800281176
338,338,338,338.0,220.65481735555915,2.191952705383301,228321.0,220.48635535521422
339,339,339,339.0,216.69508535743185,2.816749095916748,228846.0,220.32216196532357
340,340,340,340.0,241.56810187572924,2.880000114440918,229361.0,220.8078370216148
341,341,341,341.0,174.61335052222228,2.8879997730255127,229864.0,220.40175761440332
342,342,342,342.0,215.52817052891817,4.528765439987183,230702.0,219.95267640588168
343,343,343,343.0,241.81341055885332,2.672038078308105,231200.0,220.40140820828074
344,344,344,344.0,188.20475633168087,4.335962772369385,232000.0,219.62233616291698
345,345,345,345.0,229.44669424941208,3.5091640949249268,232639.0,219.26625105342097
346,346,346,346.0,212.13691871790013,4.012274980545044,233385.0,218.74193903830886
347,347,347,347.0,189.2279588351596,3.341415882110596,233980.0,218.22667511142018
348,348,348,348.0,235.2620507679848,2.23800015449524,234388.0,217.9595572578262
